name,file,team_preprocessing_only,probability_set,feature_view,smote_k,seed_label,source,threshold,positive_rate,true_count,oof_best_threshold,oof_best_accuracy,oof_acc_050,oof_logloss,oof_auc,candidate_kind,target_positive_rate,stem,current_path,diff_vs_raw_seed2024,distance_positive_rate
submission_team_common_rawlike_raw_core_k3_multi3_public_oofbest_t0p496,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_oofbest_t0p496.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.4960000000000001,0.536357259761515,2294,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,fixed_threshold,,submission_team_common_rawlike_raw_core_k3_multi3_public_oofbest_t0p496,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_oofbest_t0p496.csv,91,0.0011690437222351413
submission_team_common_rawlike_raw_core_k3_multi3_public_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5116_safe.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.5727496147155762,0.5115735328501286,2188,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.5115735328501286,submission_team_common_rawlike_raw_core_k3_multi3_public_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5116_safe.csv,147,0.023614683189151275
submission_team_common_rawlike_raw_core_k3_multi3_public_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5324_anchor.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.5109931230545044,0.5323825111059154,2277,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.5323825111059154,submission_team_common_rawlike_raw_core_k3_multi3_public_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5324_anchor.csv,94,0.0028057049333645168
submission_team_common_rawlike_raw_core_k3_multi3_public_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53495_seed17.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.5020266771316528,0.5349544072948328,2288,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.5349544072948328,submission_team_common_rawlike_raw_core_k3_multi3_public_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53495_seed17.csv,93,0.00023380874444711708
submission_team_common_rawlike_raw_core_k3_multi3_public_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53519_seed2024.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.5011863112449646,0.5351882160392799,2289,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.5351882160392799,submission_team_common_rawlike_raw_core_k3_multi3_public_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53519_seed2024.csv,92,0.0
submission_team_common_rawlike_raw_core_k3_multi3_public_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53566_seed7.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.4993355870246887,0.5356558335281739,2291,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.5356558335281739,submission_team_common_rawlike_raw_core_k3_multi3_public_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate53566_seed7.csv,90,0.0004676174888940121
submission_team_common_rawlike_raw_core_k3_multi3_public_rate5366_public,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5366_public.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.4944854080677032,0.5365910685059622,2295,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,positive_rate_anchor,0.53659,submission_team_common_rawlike_raw_core_k3_multi3_public_rate5366_public,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_rate5366_public.csv,90,0.0014028524666822584
submission_team_common_rawlike_raw_core_k3_multi3_public_t050,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi3_public_t050.csv,True,team_common_rawlike_raw_core_k3_multi3_public,raw_core,3,multi3_public,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7]",0.5,0.5354220247837269,2290,0.4960000000000001,0.8089267226504083,0.8075463016219947,0.4040926538743201,0.8926296922302442,fixed_threshold,,submission_team_common_rawlike_raw_core_k3_multi3_public_t050,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi3_public_t050.csv,91,0.00023380874444700606
submission_team_common_rawlike_raw_core_k3_multi5_oofbest_t0p473,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_oofbest_t0p473.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.4730000000000001,0.5429039046060322,2322,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,fixed_threshold,,submission_team_common_rawlike_raw_core_k3_multi5_oofbest_t0p473,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_oofbest_t0p473.csv,99,0.00771568856675231
submission_team_common_rawlike_raw_core_k3_multi5_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate5116_safe.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.5739995241165161,0.5115735328501286,2188,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.5115735328501286,submission_team_common_rawlike_raw_core_k3_multi5_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate5116_safe.csv,149,0.023614683189151275
submission_team_common_rawlike_raw_core_k3_multi5_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate5324_anchor.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.509147584438324,0.5323825111059154,2277,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.5323825111059154,submission_team_common_rawlike_raw_core_k3_multi5_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate5324_anchor.csv,94,0.0028057049333645168
submission_team_common_rawlike_raw_core_k3_multi5_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate53495_seed17.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.500622570514679,0.5349544072948328,2288,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.5349544072948328,submission_team_common_rawlike_raw_core_k3_multi5_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate53495_seed17.csv,97,0.00023380874444711708
submission_team_common_rawlike_raw_core_k3_multi5_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate53519_seed2024.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.500338077545166,0.5351882160392799,2289,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.5351882160392799,submission_team_common_rawlike_raw_core_k3_multi5_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate53519_seed2024.csv,98,0.0
submission_team_common_rawlike_raw_core_k3_multi5_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate53566_seed7.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.4994393587112427,0.5356558335281739,2291,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.5356558335281739,submission_team_common_rawlike_raw_core_k3_multi5_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate53566_seed7.csv,96,0.0004676174888940121
submission_team_common_rawlike_raw_core_k3_multi5_rate5366_public,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_rate5366_public.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.4974806904792785,0.5365910685059622,2295,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,positive_rate_anchor,0.53659,submission_team_common_rawlike_raw_core_k3_multi5_rate5366_public,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_rate5366_public.csv,94,0.0014028524666822584
submission_team_common_rawlike_raw_core_k3_multi5_t050,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_multi5_t050.csv,True,team_common_rawlike_raw_core_k3_multi5,raw_core,3,multi5,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; averaged_seeds=[2024, 17, 7, 42, 88]",0.5,0.5354220247837269,2290,0.4730000000000001,0.8092718279075118,0.807776371793397,0.4039527478795423,0.8926483253727819,fixed_threshold,,submission_team_common_rawlike_raw_core_k3_multi5_t050,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_multi5_t050.csv,97,0.00023380874444700606
submission_team_common_rawlike_raw_core_k3_seed17_oofbest_t0p479,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_oofbest_t0p479.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.4790000000000001,0.5424362871171382,2320,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,fixed_threshold,,submission_team_common_rawlike_raw_core_k3_seed17_oofbest_t0p479,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_oofbest_t0p479.csv,97,0.007248071077858298
submission_team_common_rawlike_raw_core_k3_seed17_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_rate5116_safe.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.5694568753242493,0.5115735328501286,2188,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,positive_rate_anchor,0.5115735328501286,submission_team_common_rawlike_raw_core_k3_seed17_rate5116_safe,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_rate5116_safe.csv,141,0.023614683189151275
submission_team_common_rawlike_raw_core_k3_seed17_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_rate5324_anchor.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.5062971115112305,0.5323825111059154,2277,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,positive_rate_anchor,0.5323825111059154,submission_team_common_rawlike_raw_core_k3_seed17_rate5324_anchor,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_rate5324_anchor.csv,102,0.0028057049333645168
submission_team_common_rawlike_raw_core_k3_seed17_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_rate53495_seed17.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.4973335564136505,0.5349544072948328,2288,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,positive_rate_anchor,0.5349544072948328,submission_team_common_rawlike_raw_core_k3_seed17_rate53495_seed17,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_rate53495_seed17.csv,97,0.00023380874444711708
submission_team_common_rawlike_raw_core_k3_seed17_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_rate53519_seed2024.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.4962508678436279,0.5351882160392799,2289,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,positive_rate_anchor,0.5351882160392799,submission_team_common_rawlike_raw_core_k3_seed17_rate53519_seed2024,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_rate53519_seed2024.csv,96,0.0
submission_team_common_rawlike_raw_core_k3_seed17_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/submission_team_common_rawlike_raw_core_k3_seed17_rate53566_seed7.csv,True,team_common_rawlike_raw_core_k3_seed17,raw_core,3,17,"/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/processed/common/preprocessed_common.joblib; view=raw_core; n_features=21; dropped=['ShoppingMall', 'FoodCourt', 'Age', 'CryoSleep_True', 'VIP_False', 'VIP_True', 'HomePlanet_Earth', 'HomePlanet_Europa', 'HomePlanet_Mars', 'Destination_55 Cancri e', 'Destination_PSO J318.5-22', 'Destination_TRAPPIST-1e']; single_seed=17",0.4952473640441894,0.5356558335281739,2291,0.4790000000000001,0.8096169331646152,0.806971126193489,0.4040786688626231,0.8926449375286841,positive_rate_anchor,0.5356558335281739,submission_team_common_rawlike_raw_core_k3_seed17_rate53566_seed7,/Users/shenyijie/Desktop/MLWP project/01_本地副本_实验/xgb_public_recovery_sprint_2026-04-27/submissions/99_extra_candidates_not_top8/submission_team_common_rawlike_raw_core_k3_seed17_rate53566_seed7.csv,96,0.0004676174888940121
